customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00196,Male,0,Yes,No,51,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,61.23,3220.65,Yes
CUST00197,Male,1,No,Yes,36,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Credit card,24.31,818.48,No
CUST00198,Male,0,Yes,No,72,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,78.17,5666.56,No
CUST00199,Male,0,No,Yes,2,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,54.81,0.0,No
CUST00200,Female,0,No,No,10,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.95,885.9,Yes
CUST00201,Male,1,Yes,Yes,18,Yes,Fiber optic,No,No,No,Yes,No,One year,Yes,Electronic check,57.09,1056.23,No
CUST00202,Female,0,Yes,No,57,Yes,DSL,No,No,No,Yes,No,One year,Yes,Bank transfer,80.93,4645.6,No
CUST00203,Male,0,Yes,No,5,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,110.16,541.3,Yes
CUST00204,Female,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,90.78,955.56,No
CUST00205,Male,1,No,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,41.04,2146.27,No
CUST00206,Male,0,Yes,No,30,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,Yes,Electronic check,76.22,2325.14,No
CUST00207,Female,0,Yes,No,51,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,98.09,4977.4,No
CUST00208,Female,0,Yes,No,26,Yes,Fiber optic,Yes,Yes,Yes,No,No,Two year,No,Credit card,36.01,869.23,No
CUST00209,Male,1,No,No,6,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.18,602.07,Yes
CUST00210,Female,1,Yes,Yes,43,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,77.52,3260.21,No
CUST00211,Male,0,Yes,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,88.41,667.21,No
CUST00212,Female,0,No,No,34,Yes,Fiber optic,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.4,2329.77,No
CUST00213,Female,0,Yes,No,64,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,75.16,4858.34,No
CUST00214,Male,1,No,Yes,13,Yes,DSL,No,No,No,Yes,Yes,One year,No,Electronic check,,644.52,No
CUST00215,Female,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,112.68,1527.26,Yes
CUST00216,Male,0,Yes,No,69,Yes,DSL,Yes,No,No,Yes,No,Two year,Yes,Mailed check,118.83,8212.41,Yes
CUST00217,Male,0,No,No,22,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,No,Credit card,127.67,2725.43,Yes
CUST00218,Male,0,Yes,No,27,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.86,876.92,Yes
CUST00219,Male,0,Yes,Yes,49,No,DSL,Yes,No,Yes,No,No,Month-to-month,No,Credit card,82.24,4059.32,No
CUST00220,Female,0,No,No,9,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,685.78,No
CUST00221,Male,1,No,No,4,Yes,Fiber optic,No,Yes,No,No,No,Two year,Yes,Mailed check,56.36,344.75,Yes
CUST00222,Male,0,No,No,61,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.32,4986.03,Yes
CUST00223,Female,0,Yes,No,69,Yes,DSL,Yes,No,No,No,Yes,One year,No,Electronic check,38.08,2631.66,Yes
CUST00224,Male,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,110.79,8043.58,No
CUST00225,Female,0,Yes,No,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,35.67,94.42,Yes
CUST00226,Male,1,No,Yes,38,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,80.26,2999.88,Yes
CUST00227,Female,0,No,No,61,Yes,DSL,Yes,No,Yes,No,No,One year,No,Credit card,93.73,5684.55,Yes
CUST00228,Female,0,No,No,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,59.01,,No
CUST00229,Female,0,No,Yes,26,Yes,Fiber optic,No,No,No,Yes,No,Two year,Yes,Bank transfer,108.32,2833.82,Yes
CUST00230,Male,0,Yes,No,35,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,28.38,1058.91,No
CUST00231,Male,0,No,No,10,Yes,DSL,Yes,No,Yes,Yes,No,One year,No,Bank transfer,73.23,,No
CUST00232,Female,0,Yes,No,10,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,31.83,362.77,Yes
CUST00233,Male,0,Yes,Yes,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.67,1436.74,No
CUST00234,Female,0,No,No,16,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,61.65,978.96,Yes
CUST00235,Male,0,No,No,71,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,60.13,4184.04,Yes
CUST00236,Female,0,Yes,No,5,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Credit card,105.77,479.35,Yes
CUST00237,Female,1,Yes,No,38,No,Fiber optic,Yes,Yes,No,No,Yes,One year,No,Mailed check,44.69,1857.61,No
CUST00238,Male,0,No,No,40,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,35.14,1378.53,No
CUST00239,Male,1,Yes,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,63.22,252.01,Yes
CUST00240,Female,0,No,Yes,32,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.83,2385.37,Yes
CUST00241,Male,0,No,Yes,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.58,6094.07,No
CUST00242,Female,0,Yes,No,7,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Credit card,102.85,757.22,Yes
CUST00243,Male,0,Yes,No,10,Yes,DSL,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,20.25,200.78,Yes
CUST00244,Female,0,Yes,No,12,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,116.22,1468.27,Yes
CUST00245,Female,0,No,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,53.54,189.02,Yes
CUST00246,Male,0,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.04,4276.79,Yes
CUST00247,Female,0,No,No,3,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.58,213.48,Yes
CUST00248,Male,0,Yes,Yes,20,Yes,DSL,Yes,No,Yes,Yes,No,Two year,No,Electronic check,19.74,271.66,No
CUST00249,Female,1,No,No,60,Yes,Fiber optic,No,No,Yes,No,Yes,Two year,Yes,Credit card,63.19,3762.16,No
CUST00250,Male,1,Yes,No,72,Yes,DSL,Yes,Yes,No,No,Yes,One year,No,Electronic check,98.8,7073.17,No
CUST00251,Male,0,Yes,Yes,11,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.79,1013.37,No
CUST00252,Male,0,No,No,26,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,61.49,1581.8,No
CUST00253,Male,0,No,No,13,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Credit card,79.33,1086.15,No
CUST00254,Male,0,Yes,No,14,Yes,DSL,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,85.54,1205.54,No
CUST00255,Female,0,Yes,Yes,68,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,67.53,4524.74,No
CUST00256,Male,0,No,No,24,No,Fiber optic,No,No,No,No,No,One year,Yes,Bank transfer,86.31,2190.54,Yes
CUST00257,Female,0,Yes,No,44,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,53.99,2344.63,No
CUST00258,Male,1,Yes,No,11,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.37,598.41,Yes
CUST00259,Male,0,Yes,Yes,20,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,66.58,1226.71,Yes
CUST00260,Female,0,Yes,Yes,26,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,18.0,529.61,Yes
CUST00261,Female,1,No,No,42,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,91.33,3704.99,Yes
CUST00262,Male,0,No,No,65,No,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.08,5100.17,No
CUST00263,Male,0,No,No,17,Yes,DSL,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,68.45,1218.43,No
CUST00264,Female,1,No,No,47,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Credit card,93.91,4396.37,Yes
CUST00265,Female,1,Yes,No,36,No,DSL,No,No,Yes,No,No,Two year,No,Bank transfer,83.68,3058.19,Yes
CUST00266,Female,0,No,No,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,100.6,5733.41,No
CUST00267,Male,0,Yes,Yes,24,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,113.5,2707.82,No
CUST00268,Male,0,Yes,Yes,30,Yes,Fiber optic,No,No,Yes,No,Yes,Two year,No,Mailed check,82.26,2527.4,No
CUST00269,Female,0,No,Yes,45,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.01,2566.29,No
CUST00270,Female,0,Yes,No,32,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,92.12,2947.22,Yes
CUST00271,Male,0,Yes,Yes,55,Yes,DSL,No,No,No,Yes,No,One year,No,Mailed check,56.09,3110.19,No
CUST00272,Male,0,Yes,No,1,No,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,54.94,141.39,Yes
CUST00273,Male,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,66.68,1724.84,No
CUST00274,Female,0,Yes,No,12,Yes,DSL,No,Yes,Yes,No,No,Two year,Yes,Mailed check,102.95,1085.11,No
CUST00275,Male,0,No,No,10,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,No,Bank transfer,92.75,926.88,No
CUST00276,Male,0,No,Yes,3,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Credit card,96.15,289.94,No
CUST00277,Male,0,No,No,25,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,77.07,1826.71,No
CUST00278,Female,0,Yes,No,15,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,88.24,1239.14,Yes
CUST00279,Male,0,No,No,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,89.02,5015.88,No
CUST00280,Male,0,Yes,No,36,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.79,1986.36,No
CUST00281,Male,0,No,No,57,Yes,DSL,No,No,Yes,Yes,No,One year,No,Credit card,88.71,5022.6,No
CUST00282,Male,0,No,No,64,Yes,DSL,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.9,4665.62,No
CUST00283,Female,0,Yes,Yes,57,Yes,Fiber optic,Yes,No,No,No,Yes,Two year,No,Credit card,63.88,3674.22,No
CUST00284,Male,0,No,No,30,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,65.08,1974.75,No
CUST00285,Male,0,No,No,71,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,60.19,4428.57,Yes
CUST00286,Female,0,Yes,Yes,28,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.98,1832.52,Yes
CUST00287,Male,1,Yes,Yes,60,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,73.8,4469.89,No
CUST00288,Female,0,No,No,12,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,90.63,936.61,No
CUST00289,Female,0,No,No,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,111.73,7707.64,No
CUST00290,Male,0,No,Yes,22,Yes,Fiber optic,Yes,Yes,Yes,No,No,Two year,No,Electronic check,88.21,2047.14,No
CUST00291,Female,0,Yes,No,45,Yes,DSL,Yes,No,No,No,No,One year,Yes,Mailed check,76.93,3550.26,No
CUST00292,Male,0,No,No,25,Yes,DSL,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,24.0,635.51,No
CUST00293,Female,0,No,No,16,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,134.47,2241.64,Yes
CUST00294,Male,0,No,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,,1265.15,Yes
CUST00295,Female,0,No,No,44,Yes,Fiber optic,,No,Yes,No,No,Two year,No,Mailed check,57.11,2645.05,No
CUST00296,Female,0,Yes,Yes,8,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.6,762.01,Yes
CUST00297,Female,0,No,No,14,Yes,DSL,No,Yes,No,No,Yes,Two year,No,Bank transfer,46.47,676.51,No
CUST00298,Male,1,Yes,Yes,67,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,,5802.18,No
CUST00299,Male,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.43,304.02,Yes
CUST00300,Male,0,No,No,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.68,3627.24,Yes
CUST00301,Male,0,Yes,No,21,No,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Electronic check,75.24,1657.35,Yes
CUST00302,Female,0,Yes,No,23,Yes,DSL,Yes,Yes,No,No,Yes,Two year,No,Mailed check,44.16,972.99,No
CUST00303,Male,0,Yes,No,26,Yes,DSL,Yes,Yes,No,Yes,No,Two year,No,Credit card,70.91,2010.86,No
CUST00304,Female,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,99.65,2617.62,No
CUST00305,Female,0,No,Yes,51,No,DSL,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,72.13,3675.7,No
CUST00306,Male,0,Yes,No,58,Yes,DSL,No,No,Yes,No,No,One year,No,Mailed check,150.0,8751.32,No
CUST00307,Male,1,Yes,No,26,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,76.29,1975.89,Yes
CUST00308,Female,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.09,777.76,Yes
CUST00309,Male,0,Yes,No,0,Yes,DSL,No,Yes,No,No,Yes,Two year,Yes,Mailed check,60.96,0.0,No
CUST00310,Male,0,No,No,52,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,25.64,1462.71,Yes
CUST00311,Female,0,No,No,66,Yes,DSL,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.94,6481.05,Yes
CUST00312,Female,0,Yes,No,2,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.14,0.0,Yes
CUST00313,Male,0,No,Yes,43,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,95.07,4092.24,No
CUST00314,Male,0,Yes,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,53.0,853.96,No
CUST00315,Male,0,No,No,15,Yes,Fiber optic,No,Yes,Yes,No,No,Two year,No,Credit card,52.19,902.06,No
CUST00316,Female,0,Yes,No,60,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.42,5673.87,Yes
CUST00317,Female,0,No,No,18,Yes,Fiber optic,Yes,No,No,Yes,No,Two year,Yes,Electronic check,60.98,1113.64,No
CUST00318,Female,0,No,No,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,52.48,1194.43,No
CUST00319,Female,0,No,No,9,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.69,466.65,Yes
CUST00320,Female,0,No,No,65,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,120.73,7969.53,No
CUST00321,Male,0,Yes,No,66,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,,4019.57,No
CUST00322,Male,0,No,No,66,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.79,6202.96,Yes
CUST00323,Female,1,No,No,16,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,87.74,1472.33,No
CUST00324,Female,0,Yes,No,13,Yes,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Bank transfer,52.78,770.36,Yes
CUST00325,Female,0,Yes,Yes,68,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.01,5208.34,No
CUST00326,Male,0,Yes,No,44,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.97,2149.04,No
CUST00327,Male,0,Yes,Yes,19,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,110.2,2053.95,No
CUST00328,Male,0,No,No,3,Yes,Fiber optic,Yes,No,No,No,No,Two year,No,Bank transfer,51.23,209.99,No
CUST00329,Male,0,Yes,Yes,58,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.13,4733.8,No
CUST00330,Female,0,No,No,58,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,No,Credit card,61.65,3709.0,No
CUST00331,Female,0,No,No,0,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,50.88,0.0,Yes
CUST00332,Male,0,Yes,No,34,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,100.93,3409.48,Yes
CUST00333,Male,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,60.97,2194.05,Yes
CUST00334,Female,0,Yes,Yes,33,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Mailed check,28.26,874.48,No
CUST00335,Male,0,Yes,Yes,26,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.61,2107.92,No
CUST00336,Female,0,Yes,Yes,23,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,56.31,1387.35,Yes
CUST00337,Female,0,Yes,No,24,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,77.94,1787.11,No
CUST00338,Male,0,Yes,No,67,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,95.4,6412.59,No
CUST00339,Male,0,Yes,No,72,Yes,DSL,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.92,5971.96,Yes
CUST00340,Female,0,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,96.22,617.81,Yes
CUST00341,Female,0,Yes,Yes,52,Yes,DSL,No,Yes,No,No,No,Two year,No,Mailed check,41.55,2076.86,No
CUST00342,Male,0,No,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,103.96,4290.73,No
CUST00343,Female,1,Yes,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,66.56,1296.72,No
CUST00344,Female,0,No,No,13,Yes,Fiber optic,No,No,No,Yes,No,One year,Yes,Electronic check,38.33,437.32,Yes
CUST00345,Female,0,No,Yes,54,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,901.12,No
CUST00346,Male,0,No,No,26,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,66.29,,Yes
CUST00347,Female,0,No,No,9,No,Fiber optic,Yes,No,Yes,Yes,No,One year,No,Bank transfer,54.34,553.21,No
CUST00348,Female,0,No,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,54.73,3905.82,No
CUST00349,Male,0,No,No,67,No,DSL,No,No,Yes,No,Yes,Two year,Yes,Electronic check,82.36,5535.78,No
CUST00350,Male,0,No,No,30,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,117.01,3467.86,Yes
CUST00351,Female,0,No,No,31,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,51.46,1657.96,No
CUST00352,Male,0,Yes,No,30,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,76.3,2282.29,No
CUST00353,Male,1,No,No,13,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,59.81,831.21,Yes
CUST00354,Male,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,49.33,303.81,No
CUST00355,Female,0,Yes,No,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,48.6,906.61,No
CUST00356,Female,1,No,No,28,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,115.06,3264.51,Yes
CUST00357,Male,0,No,No,11,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,74.33,653.06,Yes
CUST00358,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,69.25,245.6,No
CUST00359,Male,0,Yes,No,67,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,56.87,3806.26,No
CUST00360,Female,1,Yes,No,64,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,75.68,4618.06,No
CUST00361,Female,0,Yes,No,22,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,58.05,1290.62,Yes
CUST00362,Female,0,No,Yes,44,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,122.25,5344.34,Yes
CUST00363,Male,1,No,No,10,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.3,719.61,No
CUST00364,Female,0,No,No,67,Yes,DSL,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,77.49,5348.45,No
CUST00365,Male,1,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,76.92,4605.24,No
CUST00366,Female,1,Yes,No,12,No,Fiber optic,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,106.7,1267.76,No
CUST00367,Male,1,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.45,1106.11,Yes
CUST00368,Male,0,No,No,24,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,62.09,1511.53,Yes
CUST00369,Male,0,No,No,6,Yes,Fiber optic,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,78.03,337.91,No
